Gender,Height,Weight
Female,1.75,75.25
Female,1.63,65.88
Female,1.65,66.14
Female,1.54,50.99
Female,1.51,46.64
Female,1.57,60.45
Female,1.57,53.62
Female,1.6,57.09
Female,1.53,46.06
Female,1.53,48.48
Female,1.66,74.1
Female,1.62,68.05
Female,1.64,61.36
Female,1.57,54.91
Female,1.73,69.9
Female,1.53,47.16
Female,1.72,73.89
Female,1.76,75.59
Female,1.75,71.36
Female,1.69,67.41
Female,1.6,64.67
Female,1.6,58.16
Female,1.54,56.18
Female,1.69,73.06
Female,1.6,60.9
Female,1.62,61.11
Female,1.7,65.7
Female,1.6,62.25
Female,1.68,74.71
Female,1.54,47.28
Female,1.59,59.55
Female,1.56,56.36
Female,1.58,62.02
Female,1.48,43.07
Female,1.54,51.73
Female,1.58,58.8
Female,1.68,70.93
Female,1.57,60.41
Female,1.55,51.0
Female,1.66,62.14
Female,1.58,50.33
Female,1.57,53.86
Female,1.62,64.58
Female,1.67,72.51
Female,1.51,45.2
Female,1.6,53.81
Female,1.67,63.13
Female,1.64,73.75
Female,1.68,66.93
Female,1.69,79.07
Female,1.57,56.9
Female,1.63,62.73
Female,1.63,63.99
Female,1.53,59.44
Female,1.66,66.05
Female,1.65,64.66
Female,1.58,63.23
Female,1.51,54.97
Female,1.6,46.65
Female,1.63,65.05
Female,1.61,51.77
Female,1.64,60.98
Female,1.56,55.01
Female,1.74,71.08
Female,1.57,49.16
Female,1.67,69.45
Female,1.5,52.05
Female,1.62,62.77
Female,1.63,68.34
Female,1.51,46.9
Female,1.69,75.21
Female,1.7,74.2
Female,1.55,55.68
Female,1.67,68.47
Female,1.62,66.97
Female,1.7,75.07
Female,1.67,74.16
Female,1.69,70.78
Female,1.55,54.06
Female,1.66,64.82
Female,1.61,53.87
Female,1.62,58.78
Female,1.55,50.21
Female,1.64,66.47
Female,1.58,53.97
Female,1.79,83.7
Female,1.61,57.35
Female,1.7,73.66
Female,1.68,65.58
Female,1.5,47.83
Female,1.65,57.47
Female,1.66,64.13
Female,1.68,71.18
Female,1.76,75.22
Female,1.57,59.17
Female,1.69,74.43
Female,1.66,76.82
Female,1.63,70.93
Female,1.51,59.59
Female,1.56,57.04
Female,1.62,62.68
Female,1.57,60.29
Female,1.61,59.71
Female,1.76,80.86
Female,1.62,58.19
Female,1.55,56.44
Female,1.57,57.34
Female,1.53,54.63
Female,1.63,63.42
Female,1.62,60.82
Female,1.66,68.77
Female,1.61,60.04
Female,1.59,49.29
Female,1.58,61.69
Female,1.56,49.48
Female,1.64,64.97
Female,1.56,55.33
Female,1.61,58.31
Female,1.55,55.54
Female,1.64,59.72
Female,1.66,63.22
Female,1.54,51.53
Female,1.62,67.96
Female,1.65,64.45
Female,1.53,43.71
Female,1.56,53.45
Female,1.69,67.29
Female,1.58,50.31
Female,1.7,82.37
Female,1.68,64.13
Female,1.49,47.99
Female,1.66,59.23
Female,1.6,58.24
Female,1.57,52.98
Female,1.65,64.46
Female,1.73,74.47
Female,1.59,55.79
Female,1.59,57.1
Female,1.68,68.59
Female,1.65,61.51
Female,1.59,62.22
Female,1.63,59.01
Female,1.69,71.64
Female,1.58,50.73
Female,1.57,49.0
Female,1.65,60.14
Female,1.56,56.23
Female,1.66,65.03
Female,1.71,69.81
Female,1.68,70.61
Female,1.58,55.58
Female,1.6,57.72
Female,1.55,56.61
Female,1.66,70.27
Female,1.73,69.6
Female,1.54,57.46
Female,1.64,61.93
Female,1.61,63.58
Female,1.71,69.46
Female,1.57,65.15
Female,1.68,68.78
Female,1.59,58.17
Female,1.69,69.28
Female,1.55,57.7
Female,1.56,46.78
Female,1.6,55.19
Female,1.61,66.01
Female,1.64,64.05
Female,1.73,78.7
Female,1.66,68.82
Female,1.73,73.44
Female,1.63,69.07
Female,1.73,75.66
Female,1.58,64.36
Female,1.64,61.56
Female,1.64,57.35
Female,1.71,70.98
Female,1.63,62.33
Female,1.59,62.44
Female,1.69,72.41
Female,1.53,57.33
Female,1.76,75.36
Female,1.59,66.59
Female,1.61,63.78
Female,1.64,64.35
Female,1.6,60.16
Female,1.63,59.74
Female,1.5,50.82
Female,1.68,69.29
Female,1.6,59.86
Female,1.59,51.78
Female,1.59,54.51
Female,1.67,70.57
Female,1.68,78.2
Female,1.61,61.23
Female,1.65,70.17
Female,1.66,45.81
Female,1.66,61.9
Female,1.66,65.33
Female,1.58,62.88
Female,1.68,76.61
Female,1.74,75.1
Female,1.64,62.03
Female,1.48,53.3
Female,1.56,52.26
Female,1.63,58.73
Female,1.62,63.65
Female,1.64,69.12
Female,1.72,66.98
Female,1.59,58.45
Female,1.68,64.98
Female,1.62,62.68
Female,1.62,60.34
Female,1.59,57.57
Female,1.65,68.22
Female,1.63,58.04
Female,1.57,56.68
Female,1.59,58.22
Female,1.72,68.96
Female,1.75,79.1
Female,1.71,70.31
Female,1.7,66.12
Female,1.54,61.99
Female,1.53,57.47
Female,1.7,71.03
Female,1.59,56.99
Female,1.64,65.54
Female,1.58,50.93
Female,1.58,56.78
Female,1.66,56.88
Female,1.58,52.13
Female,1.84,85.47
Female,1.54,56.52
Female,1.58,50.46
Female,1.48,41.87
Female,1.63,61.51
Female,1.59,59.42
Female,1.71,73.43
Female,1.72,78.63
Female,1.5,45.74
Female,1.58,56.11
Female,1.63,66.52
Female,1.53,55.11
Female,1.58,61.78
Female,1.66,68.39
Female,1.73,66.8
Female,1.72,72.35
Female,1.63,62.08
Female,1.6,61.66
Female,1.67,62.12
Female,1.65,63.07
Female,1.58,59.96
Female,1.62,65.98
Female,1.55,47.77
Female,1.75,80.21
Female,1.6,67.88
Female,1.6,64.14
Female,1.54,53.72
Female,1.65,65.42
Female,1.69,69.26
Female,1.53,58.58
Female,1.61,56.21
Female,1.61,54.14
Female,1.57,51.14
Female,1.76,76.94
Female,1.59,52.22
Female,1.67,67.01
Female,1.75,87.38
Female,1.62,59.0
Female,1.64,64.93
Female,1.56,48.22
Female,1.59,55.21
Female,1.68,69.51
Female,1.7,67.04
Female,1.53,50.28
Female,1.68,72.92
Female,1.63,65.99
Female,1.55,61.25
Female,1.61,61.25
Female,1.73,72.7
Female,1.5,48.91
Female,1.7,60.43
Female,1.62,72.09
Female,1.71,75.0
Female,1.65,62.55
Female,1.57,53.05
Female,1.54,52.28
Female,1.68,69.57
Female,1.69,69.66
Female,1.47,43.67
Female,1.52,50.17
Female,1.57,55.76
Female,1.71,73.24
Female,1.62,65.28
Female,1.66,57.62
Female,1.57,53.9
Female,1.79,88.8
Female,1.58,50.79
Female,1.78,88.11
Female,1.81,73.62
Female,1.64,54.29
Female,1.76,78.99
Female,1.54,46.88
Female,1.74,83.53
Female,1.58,63.1
Female,1.61,58.84
Female,1.71,71.79
Female,1.55,52.81
Female,1.64,63.05
Female,1.59,65.21
Female,1.48,35.16
Female,1.6,58.08
Female,1.62,60.68
Female,1.7,69.4
Female,1.57,49.99
Female,1.68,71.54
Female,1.6,62.56
Female,1.61,59.61
Female,1.64,67.04
Female,1.64,66.93
Female,1.74,70.93
Female,1.55,57.34
Female,1.55,52.2
Female,1.6,59.46
Female,1.56,60.78
Female,1.75,82.28
Female,1.63,62.98
Female,1.55,60.32
Female,1.61,55.65
Female,1.67,61.59
Female,1.69,63.39
Female,1.66,66.87
Female,1.65,66.54
Female,1.56,59.09
Female,1.66,65.27
Female,1.66,61.04
Female,1.71,70.17
Female,1.6,73.15
Female,1.61,56.76
Female,1.65,68.38
Female,1.52,51.1
Female,1.54,47.36
Female,1.56,57.98
Female,1.7,65.7
Female,1.72,76.52
Female,1.67,58.52
Female,1.56,47.36
Female,1.57,55.02
Female,1.57,53.86
Female,1.54,43.72
Female,1.54,54.51
Female,1.57,51.28
Female,1.72,73.62
Female,1.59,64.08
Female,1.61,53.91
Female,1.57,61.87
Female,1.56,58.04
Female,1.59,60.86
Female,1.5,44.62
Female,1.6,58.1
Female,1.51,45.57
Female,1.7,62.19
Female,1.63,60.72
Female,1.61,55.24
Female,1.65,70.66
Female,1.71,71.88
Female,1.6,61.6
Female,1.55,59.57
Female,1.56,57.16
Female,1.68,69.67
Female,1.48,50.82
Female,1.49,46.96
Female,1.6,53.91
Female,1.58,60.58
Female,1.56,57.9
Female,1.57,53.76
Female,1.55,55.59
Female,1.52,48.44
Female,1.43,39.6
Female,1.5,50.27
Female,1.59,58.75
Female,1.52,53.73
Female,1.68,64.86
Female,1.5,47.59
Female,1.61,57.53
Female,1.73,80.83
Female,1.6,62.78
Female,1.69,73.35
Female,1.69,74.31
Female,1.59,58.03
Female,1.6,56.68
Female,1.73,73.99
Female,1.56,48.77
Female,1.63,60.94
Female,1.75,69.73
Female,1.59,72.85
Female,1.62,61.33
Female,1.62,57.07
Female,1.55,57.74
Female,1.61,58.57
Female,1.65,66.42
Female,1.64,66.77
Female,1.51,45.76
Female,1.6,60.35
Female,1.61,61.31
Female,1.63,68.79
Female,1.64,58.15
Female,1.62,72.84
Female,1.71,66.67
Female,1.68,65.23
Female,1.69,76.72
Female,1.61,62.18
Female,1.64,59.59
Female,1.57,55.86
Female,1.59,55.25
Female,1.73,67.91
Female,1.58,57.31
Female,1.73,62.99
Female,1.65,60.42
Female,1.64,68.75
Female,1.67,61.44
Female,1.61,63.21
Female,1.59,48.48
Female,1.5,43.43
Female,1.62,65.76
Female,1.58,55.57
Female,1.45,44.95
Female,1.62,65.18
Female,1.57,54.1
Female,1.72,72.35
Female,1.57,53.59
Female,1.57,54.34
Female,1.57,54.93
Female,1.56,55.67
Female,1.56,49.55
Female,1.6,56.47
Female,1.65,66.52
Female,1.62,63.91
Female,1.53,45.43
Female,1.67,72.32
Female,1.59,52.58
Female,1.66,73.5
Female,1.55,50.52
Female,1.51,49.04
Female,1.59,54.9
Female,1.65,59.69
Female,1.63,65.11
Female,1.59,55.23
Female,1.63,66.27
Female,1.55,55.95
Female,1.63,62.04
Female,1.63,70.06
Female,1.56,63.95
Female,1.47,42.81
Female,1.79,79.2
Female,1.76,73.08
Female,1.64,59.58
Female,1.58,59.1
Female,1.71,70.79
Female,1.7,71.07
Female,1.57,46.58
Female,1.72,75.5
Female,1.66,64.99
Female,1.66,68.2
Female,1.62,54.93
Female,1.54,50.22
Female,1.58,55.35
Female,1.53,56.57
Female,1.64,64.45
Female,1.53,52.8
Female,1.62,57.49
Female,1.59,59.94
Female,1.5,46.88
Female,1.58,51.01
Female,1.54,51.85
Female,1.64,57.44
Female,1.67,72.86
Female,1.7,71.0
Female,1.79,74.36
Female,1.53,43.51
Female,1.61,57.96
Female,1.51,47.19
Female,1.66,66.16
Female,1.57,64.59
Female,1.57,59.7
Female,1.53,48.87
Female,1.59,60.99
Female,1.56,55.81
Female,1.65,69.58
Female,1.7,68.92
Female,1.56,64.05
Female,1.58,66.83
Female,1.62,55.17
Female,1.56,48.12
Female,1.5,48.11
Female,1.65,68.98
Female,1.61,61.72
Female,1.65,68.1
Female,1.69,69.45
Female,1.51,57.61
Female,1.7,76.6
Female,1.69,62.87
Female,1.66,72.02
Female,1.62,56.89
Female,1.64,61.44
Female,1.73,69.44
Female,1.54,50.51
Female,1.65,70.2
Female,1.52,56.44
Female,1.7,68.64
Female,1.82,84.21
Female,1.67,65.55
Female,1.72,74.09
Female,1.61,64.67
Female,1.56,52.57
Female,1.67,62.27
Female,1.5,50.16
Female,1.61,64.26
Female,1.61,53.98
Female,1.69,69.15
Female,1.7,73.02
Female,1.54,52.74
Female,1.64,68.89
Female,1.62,70.15
Female,1.73,69.14
Female,1.66,63.54
Female,1.61,54.26
Female,1.62,58.28
Female,1.69,73.09
Female,1.69,69.2
Female,1.59,57.39
Female,1.51,52.26
Female,1.58,55.64
Female,1.73,73.17
Female,1.64,72.62
Female,1.53,54.83
Female,1.56,55.36
Female,1.54,51.19
Female,1.56,62.18
Female,1.66,67.16
Female,1.47,47.96
Female,1.65,60.91
Female,1.63,67.1
Female,1.61,62.68
Female,1.59,63.78
Female,1.71,76.27
Female,1.64,60.44
Female,1.62,62.7
Female,1.62,62.35
Female,1.55,54.73
Female,1.57,50.13
Female,1.63,55.29
Female,1.54,50.03
Female,1.71,74.74
Female,1.67,63.96
Female,1.53,37.28
Female,1.5,41.06
Female,1.73,80.54
Female,1.59,48.08
Female,1.64,64.53
Female,1.62,62.6
Female,1.59,54.26
Female,1.69,70.87
Female,1.65,72.92
Female,1.67,62.36
Female,1.68,70.26
Female,1.63,66.77
Female,1.6,60.4
Female,1.59,66.13
Female,1.61,70.53
Female,1.7,75.7
Female,1.69,67.92
Female,1.65,61.41
Female,1.63,65.03
Female,1.67,72.18
Female,1.69,72.34
Female,1.53,50.37
Female,1.64,62.51
Female,1.66,74.62
Female,1.63,55.98
Female,1.61,69.48
Female,1.74,69.54
Female,1.71,79.51
Female,1.67,71.28
Female,1.71,73.02
Female,1.66,64.65
Female,1.74,77.97
Female,1.6,53.24
Female,1.64,60.8
Female,1.71,60.91
Female,1.62,61.53
Female,1.62,62.99
Female,1.56,53.14
Female,1.58,62.89
Female,1.62,62.22
Female,1.71,68.6
Female,1.57,51.7
Female,1.57,54.97
Female,1.65,74.36
Female,1.52,50.45
Female,1.49,44.69
Female,1.56,59.74
Female,1.68,73.02
Female,1.72,71.09
Female,1.68,72.29
Female,1.59,62.71
Female,1.59,51.2
Female,1.54,53.87
Female,1.63,66.86
Female,1.62,63.36
Female,1.54,51.38
Female,1.67,66.83
Female,1.64,63.3
Female,1.73,64.06
Female,1.56,56.24
Female,1.62,67.24
Female,1.43,35.33
Female,1.55,45.89
Female,1.66,61.19
Female,1.53,53.48
Female,1.66,67.3
Female,1.54,46.35
Female,1.52,50.87
Female,1.53,44.12
Female,1.62,63.32
Female,1.66,65.97
Female,1.56,53.01
Female,1.68,67.32
Female,1.58,63.05
Female,1.71,65.74
Female,1.64,59.79
Female,1.66,68.73
Female,1.61,60.28
Female,1.78,81.08
Female,1.54,51.65
Female,1.59,56.55
Female,1.63,61.97
Female,1.71,70.13
Female,1.58,54.86
Female,1.5,59.49
Female,1.48,51.66
Female,1.52,50.26
Female,1.58,59.82
Female,1.56,55.8
Female,1.69,69.65
Female,1.55,52.73
Female,1.67,72.16
Female,1.53,52.18
Female,1.68,59.54
Female,1.64,58.03
Female,1.65,58.57
Female,1.62,58.19
Female,1.55,56.48
Female,1.78,80.21
Female,1.64,59.26
Female,1.7,70.88
Female,1.48,43.15
Female,1.63,70.02
Female,1.71,74.2
Female,1.7,64.76
Female,1.54,54.42
Female,1.66,60.33
Female,1.52,54.38
Female,1.67,74.91
Female,1.6,61.2
Female,1.56,59.67
Female,1.57,63.27
Female,1.64,62.49
Female,1.45,45.07
Female,1.68,70.35
Female,1.68,68.89
Female,1.68,73.81
Female,1.52,48.82
Female,1.63,55.76
Female,1.64,66.5
Female,1.79,76.0
Female,1.72,68.62
Female,1.55,49.2
Female,1.65,51.59
Female,1.6,58.64
Female,1.6,57.69
Female,1.65,61.99
Female,1.59,56.45
Female,1.65,68.98
Female,1.62,60.83
Female,1.77,79.23
Female,1.61,57.47
Female,1.67,64.48
Female,1.57,62.04
Female,1.51,53.91
Female,1.58,51.77
Female,1.66,66.01
Female,1.69,70.71
Female,1.62,66.67
Female,1.53,54.54
Female,1.67,68.94
Female,1.64,62.81
Female,1.66,58.17
Female,1.68,70.25
Female,1.63,60.99
Female,1.65,60.91
Female,1.64,66.41
Female,1.52,42.89
Female,1.59,56.38
Female,1.65,65.07
Female,1.6,47.2
Female,1.58,56.26
Female,1.68,64.75
Female,1.76,66.7
Female,1.56,48.74
Female,1.53,56.14
Female,1.75,69.38
Female,1.57,48.74
Female,1.6,64.05
Female,1.64,59.27
Female,1.54,63.39
Female,1.7,70.65
Female,1.6,60.63
Female,1.66,54.82
Female,1.65,66.72
Female,1.53,49.11
Female,1.68,70.09
Female,1.73,73.28
Female,1.62,69.96
Female,1.57,58.77
Female,1.67,71.53
Female,1.65,64.2
Female,1.59,56.04
Female,1.63,75.56
Female,1.64,64.87
Female,1.58,60.14
Female,1.73,74.56
Female,1.52,43.38
Female,1.57,53.62
Female,1.77,78.94
Female,1.61,57.39
Female,1.61,69.26
Female,1.59,60.13
Female,1.51,45.91
Female,1.54,45.04
Female,1.7,73.0
Female,1.63,67.24
Female,1.68,68.86
Female,1.63,62.97
Female,1.6,60.06
Female,1.54,56.44
Female,1.66,63.53
Female,1.57,62.3
Female,1.55,59.97
Female,1.66,66.32
Female,1.66,74.41
Female,1.65,64.58
Female,1.61,56.06
Female,1.6,57.85
Female,1.57,55.53
Female,1.55,64.18
Female,1.69,76.08
Female,1.77,85.18
Female,1.71,67.41
Female,1.64,61.03
Female,1.64,64.01
Female,1.54,55.41
Female,1.65,71.19
Female,1.63,60.6
Female,1.77,76.08
Female,1.54,53.71
Female,1.66,65.53
Female,1.68,65.74
Female,1.55,53.52
Female,1.62,62.09
Female,1.63,64.17
Female,1.7,67.39
Female,1.63,64.43
Female,1.65,64.79
Female,1.6,58.58
Female,1.64,61.23
Female,1.63,67.42
Female,1.53,52.06
Female,1.58,56.52
Female,1.7,76.51
Female,1.62,61.25
Female,1.65,64.65
Female,1.65,61.02
Female,1.65,61.67
Female,1.65,69.34
Female,1.6,64.37
Female,1.66,65.68
Female,1.58,66.22
Female,1.55,52.27
Female,1.61,65.19
Female,1.56,53.54
Female,1.64,60.5
Female,1.71,69.64
Female,1.67,63.26
Female,1.69,65.26
Female,1.61,54.89
Female,1.63,56.94
Female,1.58,60.34
Female,1.57,49.35
Female,1.61,59.09
Female,1.59,53.27
Female,1.58,61.85
Female,1.51,51.78
Female,1.61,57.16
Female,1.63,70.55
Female,1.74,74.34
Female,1.64,68.13
Female,1.61,54.74
Female,1.55,53.15
Female,1.63,67.75
Female,1.67,67.91
Female,1.63,64.36
Female,1.49,50.65
Female,1.52,52.96
Female,1.69,73.79
Female,1.57,55.66
Female,1.58,60.02
Female,1.56,44.05
Female,1.78,82.61
Female,1.58,58.49
Female,1.65,63.67
Female,1.63,71.63
Female,1.51,48.92
Female,1.5,48.91
Female,1.68,68.87
Female,1.62,57.99
Female,1.58,60.62
Female,1.62,65.21
Female,1.68,63.16
Female,1.65,62.11
Female,1.48,47.39
Female,1.58,54.74
Female,1.62,60.89
Female,1.63,66.36
Female,1.57,60.11
Female,1.65,63.88
Female,1.7,70.21
Female,1.74,72.78
Female,1.65,69.13
Female,1.81,82.59
Female,1.76,84.73
Female,1.58,58.97
Female,1.6,58.63
Female,1.71,71.91
Female,1.53,55.18
Female,1.6,64.37
Female,1.75,81.48
Female,1.61,58.66
Female,1.59,59.88
Female,1.62,62.52
Female,1.7,72.23
Female,1.64,68.84
Female,1.52,51.23
Female,1.51,50.67
Female,1.72,62.83
Female,1.57,50.92
Female,1.61,61.6
Female,1.67,77.5
Female,1.76,74.96
Female,1.65,65.24
Female,1.71,72.98
Female,1.57,51.05
Female,1.68,73.08
Female,1.56,52.04
Female,1.56,50.84
Female,1.68,70.84
Female,1.58,59.9
Female,1.63,68.62
Female,1.5,47.37
Female,1.63,67.67
Female,1.72,77.5
Female,1.56,63.1
Female,1.67,63.68
Female,1.55,50.61
Female,1.68,60.76
Female,1.58,56.93
Female,1.63,66.18
Female,1.52,54.05
Female,1.59,57.07
Female,1.56,58.35
Female,1.62,62.08
Female,1.65,66.5
Female,1.57,52.11
Female,1.76,79.25
Female,1.65,65.43
Female,1.58,56.95
Female,1.66,66.57
Female,1.63,62.37
Female,1.56,54.32
Female,1.48,43.4
Female,1.59,56.13
Female,1.64,55.8
Female,1.62,53.93
Female,1.72,70.53
Female,1.62,56.93
Female,1.59,65.65
Female,1.72,69.6
Female,1.73,75.79
Female,1.65,67.07
Female,1.52,48.24
Female,1.69,72.8
Female,1.66,71.16
Female,1.64,65.14
Female,1.66,74.59
Female,1.66,58.53
Female,1.6,60.64
Female,1.65,69.66
Female,1.53,52.67
Female,1.52,59.4
Female,1.6,58.82
Female,1.63,70.42
Female,1.59,61.73
Female,1.67,62.64
Female,1.51,56.61
Female,1.69,74.81
Female,1.54,61.1
Female,1.56,55.18
Female,1.66,66.25
Female,1.6,62.8
Female,1.65,65.17
Female,1.65,68.12
Female,1.72,69.11
Female,1.51,53.25
Female,1.58,60.13
Female,1.57,54.88
Female,1.54,50.15
Female,1.61,58.93
Female,1.67,70.73
Female,1.71,68.8
Female,1.55,59.54
Female,1.55,52.85
Female,1.64,62.19
Female,1.72,73.38
Female,1.69,61.51
Female,1.49,47.07
Female,1.62,63.44
Female,1.72,70.64
Female,1.57,46.05
Female,1.6,51.06
Female,1.57,60.23
Female,1.51,48.93
Female,1.6,54.64
Female,1.65,68.8
Female,1.64,65.45
Female,1.57,57.61
Female,1.66,58.39
Female,1.64,63.02
Female,1.62,63.98
Female,1.65,68.38
Female,1.63,66.0
Female,1.63,69.41
Female,1.64,65.83
Female,1.7,70.53
Female,1.56,47.56
Female,1.68,68.82
Female,1.68,73.34
Female,1.73,77.49
Female,1.57,58.33
Female,1.65,61.33
Female,1.49,51.06
Female,1.56,57.21
Female,1.73,73.05
Female,1.68,63.34
Female,1.69,72.19
Female,1.62,64.64
Female,1.61,58.64
Female,1.7,71.92
Female,1.69,73.84
Female,1.71,70.25
Female,1.63,61.82
Female,1.6,55.4
Female,1.55,51.3
Female,1.58,61.81
Female,1.59,55.24
Female,1.63,61.68
Female,1.62,66.01
Female,1.61,60.32
Female,1.6,63.26
Female,1.79,82.09
Female,1.76,74.35
Female,1.63,64.73
Female,1.65,68.25
Female,1.66,66.12
Female,1.75,79.79
Female,1.65,67.95
Female,1.66,65.1
Female,1.56,58.79
Female,1.7,78.41
Female,1.57,57.36
Female,1.6,63.23
Female,1.46,44.53
Female,1.67,64.8
Female,1.57,62.18
Female,1.63,56.67
Female,1.64,61.36
Female,1.46,40.56
Female,1.57,46.48
Female,1.53,51.92
Female,1.63,63.32
Female,1.72,71.76
Female,1.69,73.9
Female,1.52,53.4
Female,1.54,55.57
Female,1.6,56.39
Female,1.75,78.6
Female,1.74,76.87
Female,1.52,53.68
Female,1.64,58.17
Female,1.6,62.05
Female,1.71,73.62
Female,1.83,87.33
Female,1.63,63.16
Female,1.64,61.52
Female,1.59,57.1
Female,1.68,62.44
Female,1.6,67.46
Female,1.63,62.33
Female,1.62,58.65
Female,1.58,49.1
Female,1.64,64.11
Female,1.57,61.98
Female,1.58,66.59
Female,1.58,59.93
Female,1.55,49.61
Female,1.61,63.97
Female,1.48,49.96
Female,1.55,51.24
Female,1.52,46.84
Female,1.54,61.96
Female,1.68,69.25
Female,1.76,76.31
Female,1.69,69.4
Female,1.59,57.38
Female,1.63,60.24
Female,1.74,74.04
Female,1.59,53.13
Female,1.68,66.53
Female,1.51,52.28
Female,1.6,59.68
Female,1.6,61.5
Female,1.76,68.63
Female,1.6,59.95
Female,1.58,46.76
Female,1.58,56.64
Female,1.62,57.75
Female,1.63,60.92
Female,1.62,66.03
Female,1.71,68.26
Female,1.58,45.92
Female,1.53,50.49
Female,1.64,57.78
Female,1.64,65.51
Female,1.55,63.16
Female,1.69,69.43
Female,1.76,78.12
Female,1.58,59.39
Female,1.57,52.81
Female,1.64,63.01
Female,1.68,74.3
Female,1.68,58.15
Female,1.55,59.14
Female,1.62,66.43
Female,1.6,57.17
Female,1.62,57.56
Female,1.58,53.8
Female,1.6,59.78
Female,1.54,54.07
Female,1.41,38.84
Female,1.65,66.49
Female,1.56,56.93
Female,1.54,52.36
Female,1.56,57.91
Female,1.72,71.52
Female,1.7,71.49
Female,1.67,66.77
Female,1.61,62.04
Female,1.7,73.76
Female,1.65,67.91
Female,1.68,66.18
Female,1.64,59.66
Female,1.69,69.86
Female,1.59,59.85
Female,1.54,54.71
Female,1.6,58.31
Female,1.72,70.75
Female,1.68,75.65
Female,1.59,56.62
Female,1.62,66.54
Female,1.68,70.49
Female,1.57,52.94
Female,1.54,51.91
Female,1.64,58.42
Female,1.68,63.96
Female,1.53,46.38
Female,1.72,72.21
Female,1.68,71.0
Female,1.71,77.23
Female,1.65,71.13
Female,1.57,61.14
Female,1.68,70.29
Female,1.68,63.43
Female,1.64,65.29
Female,1.63,62.87
Female,1.63,53.02
Female,1.67,67.35
Female,1.64,60.51
Female,1.51,52.7
Female,1.8,83.85
Female,1.69,70.95
Female,1.6,55.7
Female,1.56,53.82
Female,1.8,87.65
Female,1.65,60.06
Female,1.61,64.86
Female,1.7,72.09
Female,1.59,62.32
Female,1.54,53.63
Female,1.55,46.35
Female,1.7,66.94
Female,1.63,65.91
Female,1.7,69.73
Female,1.56,67.31
Female,1.76,76.71
Female,1.8,88.02
Female,1.58,55.11
Female,1.59,55.73
Female,1.63,63.04
Female,1.6,66.92
Female,1.64,61.52
Female,1.55,59.75
Female,1.59,56.47
Female,1.54,51.33
Female,1.7,69.55
Female,1.61,58.34
Female,1.67,63.27
Female,1.72,71.31
Female,1.56,53.22
Female,1.67,64.87
Female,1.6,54.43
Female,1.65,54.93
Female,1.74,74.24
Female,1.71,75.62
Female,1.48,41.75
Female,1.72,72.56
Female,1.73,81.11
Female,1.7,64.8
Female,1.58,62.92
Female,1.61,55.41
Female,1.69,71.59
Female,1.55,54.23
Female,1.69,67.28
Female,1.54,52.64
Female,1.61,67.63
Female,1.66,65.33
Female,1.69,66.83
Female,1.59,56.08
Female,1.56,59.5
Female,1.65,66.59
Female,1.59,59.02
Female,1.67,58.56
Female,1.56,44.6
Female,1.62,66.4
Female,1.55,46.99
Female,1.64,66.91
Female,1.64,69.52
Female,1.55,50.03
Female,1.71,70.14
Female,1.58,57.88
Female,1.57,58.31
Female,1.6,67.13
Female,1.69,68.82
Female,1.58,60.27
Female,1.66,54.96
Female,1.61,56.48
Female,1.58,49.91
Female,1.61,54.38
Female,1.57,58.18
Female,1.51,44.8
Female,1.55,56.66
Female,1.54,54.0
Female,1.64,64.25
Female,1.67,68.44
Female,1.55,47.3
Female,1.6,63.97
Female,1.62,69.73
Female,1.59,56.6
Female,1.49,53.2
Female,1.67,63.45
Female,1.59,61.8
Female,1.62,64.27
Female,1.69,67.96
Female,1.6,62.96
Female,1.54,54.07
Female,1.55,59.15
Female,1.47,37.66
Female,1.63,63.45
Female,1.63,58.35
Female,1.69,72.31
Female,1.69,68.96
Female,1.6,55.62
Female,1.61,52.55
Female,1.63,56.75
Female,1.62,62.18
Female,1.64,61.15
Female,1.66,67.33
Female,1.65,66.07
Female,1.53,56.9
Female,1.57,58.7
Female,1.61,56.46
Female,1.58,65.68
Female,1.6,62.34
Female,1.65,64.58
Female,1.6,60.53
Female,1.68,66.84
Female,1.53,57.47
Female,1.66,66.01
Female,1.48,52.15
Female,1.65,68.91
Female,1.68,73.06
Female,1.54,47.03
Female,1.54,52.22
Female,1.55,59.0
Female,1.6,65.27
Female,1.68,59.49
Female,1.65,78.33
Female,1.73,76.65
Female,1.57,53.16
Female,1.63,52.98
Female,1.44,41.21
Female,1.67,71.11
Female,1.59,57.61
Female,1.65,65.66
Female,1.6,59.6
Female,1.52,48.8
Female,1.52,58.7
Female,1.67,63.28
Female,1.71,69.95
Female,1.61,63.11
Female,1.65,62.77
Female,1.6,55.97
Female,1.65,66.24
Female,1.55,64.56
Female,1.65,62.4
Female,1.6,63.71
Female,1.69,70.13
Female,1.66,68.9
Female,1.63,63.64
Female,1.57,56.25
Female,1.62,61.85
Female,1.56,46.6
Female,1.7,72.76
Female,1.51,49.45
Female,1.53,56.85
Female,1.53,59.94
Female,1.64,65.74
Female,1.73,75.95
Female,1.76,70.74
Female,1.74,75.36
Female,1.63,63.97
Female,1.67,67.84
Female,1.72,68.88
Female,1.67,61.87
Female,1.58,55.15
Female,1.61,66.69
Female,1.57,60.54
Female,1.62,64.05
Female,1.63,64.11
Female,1.69,65.75
Female,1.72,74.11
Female,1.67,66.98
Female,1.69,73.14
